CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
15537,25,Female,109856,SEO,Consideration,5038.600665,0.14107002,0.182984079,16,4.689992002,1.690303142,76,5,0,5,4106,IsConfid,ToolConfid,1
15538,32,Male,28308,Referral,Retention,4368.530742,0.216079888,0.138525388,33,4.268976359,13.25485614,7,4,2,0,140,IsConfid,ToolConfid,0
15539,20,Male,63441,Social Media,Consideration,7088.131382,0.029662681,0.136219751,34,7.55634529,11.56665284,2,16,2,1,3280,IsConfid,ToolConfid,1
15540,64,Female,133682,SEO,Retention,3888.122737,0.118076435,0.176444305,38,3.536043474,13.85290403,13,4,3,2,2858,IsConfid,ToolConfid,0
15541,30,Male,100865,Email,Retention,9768.092816,0.175782793,0.16802855,20,4.408982109,2.931055847,86,18,2,7,2518,IsConfid,ToolConfid,0
15542,58,Male,33882,Email,Awareness,6735.011497,0.116373026,0.075632542,31,3.540613172,8.80057749,71,16,5,7,309,IsConfid,ToolConfid,1
15543,51,Male,134883,SEO,Awareness,6633.191498,0.149257707,0.144020262,33,6.132869895,0.779499778,32,19,1,0,3505,IsConfid,ToolConfid,1
15544,41,Male,24714,SEO,Consideration,9201.477333,0.186354321,0.019614491,33,9.643521252,3.076547908,26,9,4,4,1931,IsConfid,ToolConfid,1
15545,57,Female,111586,SEO,Retention,9952.527856,0.116833278,0.098163502,7,4.51265406,11.94126558,10,17,5,3,4936,IsConfid,ToolConfid,0
15546,49,Female,63432,Referral,Consideration,2058.424824,0.040744163,0.18817768,15,9.713832886,4.660732715,96,19,8,0,3034,IsConfid,ToolConfid,0
15547,49,Male,101289,SEO,Awareness,8124.278118,0.050438904,0.062076995,34,6.910228333,3.360096045,10,15,9,5,4184,IsConfid,ToolConfid,0
15548,47,Female,115515,PPC,Awareness,1706.963004,0.162831151,0.01949445,22,8.159010612,8.362610292,17,10,0,6,2163,IsConfid,ToolConfid,1
15549,69,Female,130625,Social Media,Awareness,4624.730185,0.060674607,0.120759549,21,3.997029175,10.00429731,91,14,2,0,2342,IsConfid,ToolConfid,0
15550,66,Female,100166,Social Media,Awareness,1091.835503,0.268051765,0.077468955,30,3.019798952,9.350027378,89,10,6,0,1160,IsConfid,ToolConfid,0
15551,30,Male,145934,PPC,Awareness,6271.372687,0.251913849,0.082139859,28,6.191292101,1.937699982,93,19,7,5,4312,IsConfid,ToolConfid,1
15552,18,Female,37658,Email,Consideration,4738.329818,0.1112193,0.120666866,37,9.916760079,13.99077901,73,7,4,2,4824,IsConfid,ToolConfid,0
15553,51,Female,89245,Email,Consideration,6324.119588,0.25098628,0.128101921,18,7.391707692,3.069330037,41,6,8,4,265,IsConfid,ToolConfid,0
15554,32,Male,118642,Email,Awareness,6811.811451,0.164624471,0.093091173,44,7.134621927,13.91806039,2,0,9,5,379,IsConfid,ToolConfid,1
15555,61,Female,125065,Email,Consideration,6232.379275,0.056124769,0.106434356,35,5.050921775,7.514046421,31,14,7,2,1678,IsConfid,ToolConfid,1
15556,31,Female,138199,Referral,Awareness,3010.888314,0.188121438,0.198718594,48,8.915363276,1.992852546,35,2,0,9,2562,IsConfid,ToolConfid,1
15557,46,Female,122579,PPC,Awareness,8385.895657,0.207040824,0.191858112,8,7.272710381,2.655009562,9,7,0,2,1544,IsConfid,ToolConfid,0
15558,51,Male,147597,Social Media,Awareness,5561.693374,0.034328558,0.144390244,34,7.073948409,6.746869899,84,11,7,4,3085,IsConfid,ToolConfid,1
15559,35,Male,97027,PPC,Consideration,4949.526615,0.101191396,0.04068111,0,3.632793228,14.97150773,54,15,8,6,1989,IsConfid,ToolConfid,1
15560,24,Male,70808,Social Media,Consideration,9871.931662,0.011561356,0.078392416,32,9.619600588,13.34489434,70,18,8,0,79,IsConfid,ToolConfid,1
15561,46,Female,59530,Email,Retention,2906.728276,0.101764353,0.177786763,16,3.253491248,14.71335207,24,9,5,0,2466,IsConfid,ToolConfid,0
15562,48,Male,28834,Referral,Consideration,5327.500018,0.107279147,0.090477524,25,5.713183452,7.095061908,61,9,6,8,2493,IsConfid,ToolConfid,1
15563,42,Female,34358,SEO,Consideration,6855.013328,0.192760502,0.191519853,12,4.056001119,10.35652275,33,17,4,9,2773,IsConfid,ToolConfid,1
15564,55,Female,29872,SEO,Conversion,1339.736736,0.067722551,0.102777339,4,2.62697729,8.028325428,24,1,9,7,1291,IsConfid,ToolConfid,1
15565,31,Male,78694,Email,Awareness,3606.973269,0.018726386,0.173736136,18,2.296840395,0.928783346,72,18,3,7,2121,IsConfid,ToolConfid,1
15566,25,Male,107193,Email,Awareness,8036.718288,0.101534015,0.016721991,41,3.636009357,2.556657447,7,18,7,5,2569,IsConfid,ToolConfid,0
15567,44,Female,143498,PPC,Consideration,2443.906523,0.249429668,0.092491102,8,7.200814821,4.63765942,52,1,2,9,2611,IsConfid,ToolConfid,0
15568,19,Female,70321,Referral,Consideration,4983.574613,0.12575211,0.143049752,5,9.773038632,5.040223136,98,1,6,6,1903,IsConfid,ToolConfid,0
15569,34,Male,110363,Referral,Retention,6343.242999,0.130377193,0.174077261,20,8.679403158,10.57539284,91,7,5,5,1273,IsConfid,ToolConfid,1
15570,54,Female,93709,PPC,Conversion,6744.507298,0.146017993,0.12583025,48,2.962246143,10.95120021,9,12,9,2,1741,IsConfid,ToolConfid,0
15571,31,Female,36685,Referral,Awareness,7310.273376,0.228018761,0.042919785,21,1.705715245,7.032476477,77,8,7,6,3168,IsConfid,ToolConfid,1
15572,42,Female,31333,Referral,Awareness,8673.175439,0.149207219,0.178300891,38,7.18012562,5.995564699,92,6,5,6,2924,IsConfid,ToolConfid,0
15573,47,Female,136254,SEO,Consideration,3989.308486,0.036471998,0.119214501,47,1.270310456,3.067782575,0,4,1,5,3240,IsConfid,ToolConfid,1
15574,46,Male,31356,Referral,Consideration,7095.656067,0.069855942,0.030523455,4,8.732104798,1.09364983,57,7,4,2,1947,IsConfid,ToolConfid,0
15575,37,Female,60584,Email,Conversion,7348.529013,0.064490236,0.098130888,21,8.429929696,8.987479056,18,7,3,1,4353,IsConfid,ToolConfid,0
15576,38,Female,130453,SEO,Awareness,3072.713888,0.157280362,0.142799245,49,8.143302845,5.546163448,77,2,2,0,2124,IsConfid,ToolConfid,0
15577,39,Male,71362,Email,Conversion,9684.763707,0.018679545,0.095692992,6,5.971783311,7.412630748,19,9,5,8,3924,IsConfid,ToolConfid,1
15578,52,Female,31344,Email,Awareness,8665.669818,0.092248816,0.17545012,25,9.761806307,13.56218295,47,7,4,6,2125,IsConfid,ToolConfid,0
15579,54,Male,134491,PPC,Consideration,2969.627154,0.186086533,0.09050192,24,5.125297625,10.1814549,99,12,2,4,526,IsConfid,ToolConfid,0
15580,33,Female,64619,Referral,Conversion,6783.179899,0.112848696,0.120856011,4,9.878792183,11.79213624,71,18,5,4,730,IsConfid,ToolConfid,0
15581,67,Female,125534,Referral,Retention,7206.226281,0.215236526,0.050122383,31,8.9368435,3.108605585,57,19,3,3,3105,IsConfid,ToolConfid,0
15582,66,Female,127107,Referral,Consideration,4371.687999,0.123454188,0.107410407,7,2.138877765,0.522653765,37,14,6,8,2260,IsConfid,ToolConfid,1
15583,60,Male,101331,Referral,Retention,8651.058531,0.293984683,0.052342889,8,9.054077901,2.462050318,41,5,0,3,3759,IsConfid,ToolConfid,0
15584,34,Female,115279,SEO,Retention,6933.2706,0.289953323,0.052785558,27,3.743805632,11.6371914,87,13,2,6,396,IsConfid,ToolConfid,1
15585,33,Male,141276,Social Media,Retention,6615.731383,0.241953807,0.063181483,19,7.914254192,6.935556383,6,9,4,7,1751,IsConfid,ToolConfid,1
15586,19,Female,21943,Email,Awareness,2286.319686,0.286773253,0.018397861,3,1.001882437,3.601686099,68,18,1,9,1852,IsConfid,ToolConfid,1
15587,21,Female,110185,Social Media,Retention,4137.638882,0.06938569,0.041028832,2,3.482626387,14.44717455,77,10,8,4,4278,IsConfid,ToolConfid,1
15588,38,Female,80217,Social Media,Awareness,4395.832642,0.227767718,0.090628519,43,7.826035375,7.557262772,72,13,9,9,1262,IsConfid,ToolConfid,1
15589,56,Male,132319,Social Media,Conversion,7363.244856,0.103281004,0.034901495,40,9.751125841,5.849729757,19,18,0,8,4032,IsConfid,ToolConfid,0
15590,51,Female,41021,SEO,Consideration,6222.105998,0.220335353,0.035343103,41,2.53866332,14.66866427,51,4,3,4,1257,IsConfid,ToolConfid,1
15591,47,Male,28348,Social Media,Awareness,950.0198472,0.118429104,0.193907047,10,5.13470567,2.436963405,25,10,3,8,2644,IsConfid,ToolConfid,1
15592,23,Female,97286,SEO,Awareness,3146.209724,0.093931991,0.091148499,47,6.284527244,9.193481556,88,18,1,9,2408,IsConfid,ToolConfid,0
15593,34,Female,90921,PPC,Conversion,4783.170294,0.288050578,0.086709213,28,9.573062986,11.36067279,83,0,9,8,1426,IsConfid,ToolConfid,1
15594,56,Female,36639,PPC,Conversion,7393.656164,0.070866778,0.060869774,42,5.079420605,14.14109693,55,1,0,9,4244,IsConfid,ToolConfid,0
15595,42,Female,105030,PPC,Consideration,7461.334388,0.229984892,0.10736496,21,9.401812569,12.59300513,69,17,0,2,250,IsConfid,ToolConfid,1
15596,22,Female,84566,SEO,Conversion,4956.378755,0.205654927,0.123252331,7,9.803691707,4.69644166,70,13,9,0,1272,IsConfid,ToolConfid,0
15597,22,Male,62011,SEO,Awareness,1257.630584,0.098008516,0.089455249,45,9.474687583,4.27579717,99,9,9,0,4540,IsConfid,ToolConfid,1
15598,37,Female,134577,Email,Consideration,2999.743693,0.142919475,0.084823618,33,7.738574179,1.91623908,61,5,4,5,2065,IsConfid,ToolConfid,0
15599,33,Male,123336,Social Media,Consideration,2621.454584,0.051453498,0.14308107,30,2.136075495,2.927589737,61,14,9,8,4326,IsConfid,ToolConfid,1
15600,68,Female,124565,Referral,Consideration,7832.161462,0.277150495,0.190457573,3,6.421720295,11.08623754,35,1,0,6,2008,IsConfid,ToolConfid,1
15601,58,Female,137105,Referral,Retention,1881.864509,0.290754742,0.176786194,14,7.781741048,4.694093719,19,5,3,1,3684,IsConfid,ToolConfid,0
15602,54,Female,38640,Social Media,Retention,4702.720102,0.222414279,0.032537851,17,9.594153379,6.907230542,17,12,3,5,2877,IsConfid,ToolConfid,0
15603,57,Male,55402,Referral,Awareness,6740.116155,0.2563319,0.133938647,10,8.001639527,10.50965806,71,7,3,8,3375,IsConfid,ToolConfid,1
15604,26,Female,85088,Referral,Retention,9651.382914,0.033959055,0.011339046,26,5.850414908,10.14178363,26,14,4,2,3407,IsConfid,ToolConfid,0
15605,22,Male,80240,Referral,Conversion,9992.481744,0.121350899,0.130287438,18,2.846473018,12.00078079,4,15,1,5,4870,IsConfid,ToolConfid,1
15606,59,Male,21891,SEO,Consideration,9533.929221,0.105935223,0.098227182,49,5.113504662,1.345536597,94,9,2,6,2088,IsConfid,ToolConfid,0
15607,19,Male,48259,SEO,Awareness,7210.599218,0.173835954,0.10331148,8,6.744707701,8.795771167,45,13,6,1,4458,IsConfid,ToolConfid,1
15608,26,Female,83021,SEO,Conversion,7489.764247,0.063173035,0.121724866,24,3.921392484,13.43677436,40,2,9,8,6,IsConfid,ToolConfid,1
15609,60,Male,48987,Social Media,Consideration,7616.179966,0.173380583,0.151104522,21,5.10805408,5.910294915,84,7,8,9,2932,IsConfid,ToolConfid,0
15610,53,Male,72616,PPC,Conversion,8639.788278,0.199765956,0.148596983,22,1.156243443,3.276491611,51,0,4,9,2932,IsConfid,ToolConfid,0
15611,39,Male,30683,Referral,Retention,9522.676082,0.048382397,0.018451016,36,8.91122535,1.497961773,2,6,4,4,1745,IsConfid,ToolConfid,1
15612,39,Male,81083,Email,Conversion,4512.490831,0.048199006,0.149933933,9,1.312893096,14.12678275,57,3,8,5,1484,IsConfid,ToolConfid,1
15613,39,Female,29967,SEO,Retention,4223.457693,0.020272783,0.167665036,16,4.683612029,0.555052686,89,10,7,1,2560,IsConfid,ToolConfid,0
15614,51,Female,97664,Email,Conversion,4658.598178,0.23065881,0.022952799,12,5.598766017,11.98411159,80,12,7,6,2496,IsConfid,ToolConfid,0
15615,46,Male,60194,Referral,Awareness,6632.189997,0.105992476,0.071359854,3,9.751762247,4.334950506,93,9,4,3,8,IsConfid,ToolConfid,1
15616,55,Female,120274,PPC,Retention,7776.909423,0.075371932,0.160492175,31,9.416471566,4.015450876,86,12,3,4,1211,IsConfid,ToolConfid,1
15617,63,Female,113831,Email,Retention,8718.38947,0.235647375,0.103690295,27,6.81724069,2.784327312,24,2,2,6,4372,IsConfid,ToolConfid,0
15618,50,Female,105873,Referral,Consideration,4616.486467,0.05154415,0.142029303,29,6.256482946,3.309797966,67,17,9,5,1990,IsConfid,ToolConfid,0
15619,35,Female,82661,Referral,Retention,3697.388999,0.133883194,0.105440003,45,4.299003199,7.953766538,40,6,9,4,1013,IsConfid,ToolConfid,0
15620,24,Male,107738,SEO,Consideration,9835.190886,0.225988136,0.195862266,39,1.369786403,13.19471031,74,7,3,2,4690,IsConfid,ToolConfid,0
15621,18,Female,92307,PPC,Retention,2395.687448,0.176411372,0.187876684,20,3.409364794,5.829041313,61,19,2,5,1630,IsConfid,ToolConfid,1
15622,50,Male,63452,Referral,Retention,2297.847869,0.170660042,0.063417596,14,8.62950483,11.31069322,40,1,5,5,1179,IsConfid,ToolConfid,0
15623,18,Male,32857,PPC,Retention,7182.533803,0.055664389,0.083318116,2,6.834422623,4.076462717,81,8,2,5,3505,IsConfid,ToolConfid,1
15624,41,Female,51301,SEO,Retention,1878.607226,0.062470491,0.09195574,16,8.329835411,13.60970773,32,2,2,0,20,IsConfid,ToolConfid,0
15625,21,Female,75900,Email,Consideration,4054.149097,0.17894205,0.029798823,14,8.532759522,13.75194785,99,2,0,1,2486,IsConfid,ToolConfid,1
15626,21,Male,51460,Social Media,Awareness,2994.629541,0.01683439,0.08677424,32,1.559866359,2.06971644,37,12,8,8,3365,IsConfid,ToolConfid,0
15627,35,Female,106923,Social Media,Conversion,1770.233522,0.262044217,0.157221086,4,4.034286491,12.66284945,17,0,4,8,1418,IsConfid,ToolConfid,1
15628,44,Female,69800,Social Media,Retention,5839.101667,0.111636532,0.170910294,7,7.083886546,10.67745055,53,3,9,8,3802,IsConfid,ToolConfid,1
15629,60,Female,29832,PPC,Retention,3797.763758,0.130818703,0.178365223,8,8.677795157,6.2106711,48,9,0,4,4898,IsConfid,ToolConfid,1
15630,49,Female,67408,Social Media,Awareness,4676.118311,0.084945377,0.01276621,25,8.212897456,12.60424976,60,3,3,4,2974,IsConfid,ToolConfid,0
15631,50,Female,32626,Email,Consideration,2039.043748,0.264234619,0.159873147,1,4.799315199,13.60049764,15,17,2,3,2550,IsConfid,ToolConfid,1
15632,45,Female,77872,Referral,Conversion,7701.881346,0.196326181,0.10549926,36,9.388925644,7.697455881,85,12,6,7,3079,IsConfid,ToolConfid,1
15633,59,Male,104021,PPC,Awareness,3215.649626,0.140473456,0.049170238,35,3.70645383,7.877529851,84,7,5,7,3231,IsConfid,ToolConfid,0
15634,58,Male,98959,Email,Awareness,3492.909972,0.179739551,0.104761554,11,4.381986612,10.71202708,43,0,7,1,2050,IsConfid,ToolConfid,1
15635,53,Male,116939,PPC,Awareness,2596.324225,0.120307183,0.170409489,18,2.632787491,4.041197572,30,15,7,8,4853,IsConfid,ToolConfid,0
15636,23,Female,116159,PPC,Awareness,4400.595364,0.145018919,0.09250738,26,3.042284737,1.613470313,94,5,7,0,1848,IsConfid,ToolConfid,0
15637,33,Female,36802,PPC,Retention,4689.40861,0.113713336,0.198187605,23,1.078418101,8.165876164,26,11,4,3,2808,IsConfid,ToolConfid,0
15638,51,Female,36333,SEO,Conversion,5343.702472,0.12909569,0.127169805,1,3.776416499,5.145847251,40,15,2,2,1787,IsConfid,ToolConfid,1
15639,40,Female,55120,Referral,Retention,9678.925992,0.101343198,0.103055097,15,3.75913164,2.281913139,2,10,3,1,2549,IsConfid,ToolConfid,1
15640,67,Male,113621,Social Media,Awareness,9056.4489,0.032515912,0.066028972,1,1.605475762,2.531821509,94,10,6,9,964,IsConfid,ToolConfid,0
15641,59,Male,42159,SEO,Conversion,6132.987047,0.020830421,0.012099702,20,4.064300977,3.588660301,33,18,7,0,1773,IsConfid,ToolConfid,0
15642,41,Male,44660,Referral,Awareness,485.1443309,0.060490799,0.126004188,9,3.712449427,5.39789858,89,11,8,8,554,IsConfid,ToolConfid,1
15643,66,Female,76843,Social Media,Consideration,6161.377375,0.082974946,0.119724154,41,8.191491344,6.834155738,87,4,4,4,4007,IsConfid,ToolConfid,1
15644,30,Female,145179,SEO,Awareness,987.719207,0.26823684,0.108194728,16,2.406220146,14.37023898,9,9,9,3,2242,IsConfid,ToolConfid,1
15645,35,Female,54519,SEO,Awareness,7132.407961,0.18726211,0.112163846,11,7.525742369,7.535887436,56,1,3,0,1963,IsConfid,ToolConfid,1
15646,30,Female,114333,Email,Consideration,3961.768701,0.287906179,0.170269251,6,2.169876783,13.74437611,28,11,6,9,55,IsConfid,ToolConfid,1
15647,66,Female,104577,SEO,Retention,8393.195267,0.10849759,0.070205286,8,5.466104529,8.420657063,37,13,9,5,1290,IsConfid,ToolConfid,0
15648,54,Female,64935,PPC,Conversion,9431.039528,0.126504021,0.114548249,45,7.627455449,2.792225464,76,14,3,5,1426,IsConfid,ToolConfid,0
15649,60,Female,42507,SEO,Awareness,4229.392381,0.218728436,0.139190049,49,6.458101177,12.72251611,5,2,2,6,3295,IsConfid,ToolConfid,0
15650,56,Female,91060,PPC,Awareness,4659.497425,0.177591603,0.049865596,9,6.812893739,0.738967356,13,14,3,6,4126,IsConfid,ToolConfid,1
15651,59,Female,104271,Referral,Consideration,5942.461052,0.163085223,0.185715689,15,2.857336636,8.674186171,93,16,7,1,1132,IsConfid,ToolConfid,1
15652,34,Female,77223,Referral,Conversion,2051.613946,0.176913572,0.15005328,0,8.446624522,5.456294973,3,2,7,5,3875,IsConfid,ToolConfid,1
15653,32,Female,47675,PPC,Consideration,9280.595124,0.179399241,0.020126126,8,9.569030309,6.854446557,44,8,5,2,562,IsConfid,ToolConfid,0
15654,35,Female,133487,Email,Awareness,4386.699272,0.232064723,0.174370273,12,2.389324973,12.06314199,91,6,7,1,2513,IsConfid,ToolConfid,0
15655,40,Male,37673,Email,Retention,1751.521326,0.203743788,0.186675328,47,8.994404405,0.579120464,38,19,3,3,764,IsConfid,ToolConfid,1
15656,68,Male,129619,Referral,Retention,7651.045151,0.287621132,0.160797309,15,4.57922445,3.143796039,73,11,2,6,49,IsConfid,ToolConfid,1
15657,47,Female,55470,SEO,Conversion,2269.598587,0.284909275,0.090982674,33,7.289516904,12.28369202,53,6,6,4,822,IsConfid,ToolConfid,0
15658,51,Female,61603,Referral,Awareness,1520.939823,0.132357626,0.198931611,40,5.560485119,8.409490608,25,17,5,6,1386,IsConfid,ToolConfid,0
15659,21,Male,104825,Referral,Consideration,5672.433547,0.020359557,0.033642821,29,8.140053676,4.245562272,97,1,5,9,2658,IsConfid,ToolConfid,0
15660,20,Male,51230,PPC,Awareness,6747.803027,0.013211687,0.11195511,12,1.407542959,7.717533362,28,15,1,3,1612,IsConfid,ToolConfid,0
15661,24,Male,34542,Email,Consideration,5738.671133,0.045726087,0.042374253,7,3.913181032,6.342237019,61,10,1,0,2632,IsConfid,ToolConfid,0
15662,35,Female,130563,PPC,Consideration,6599.455425,0.031720246,0.093476273,10,1.427380199,11.64616437,7,18,9,5,4238,IsConfid,ToolConfid,0
15663,59,Male,81407,Referral,Conversion,1243.687722,0.118276154,0.186210618,48,9.475297896,11.46979737,38,5,4,7,2789,IsConfid,ToolConfid,0
15664,24,Male,73821,Social Media,Consideration,4812.578575,0.025333634,0.160909614,30,2.531359616,7.215189946,17,19,2,0,2583,IsConfid,ToolConfid,1
15665,57,Male,55690,SEO,Conversion,3634.484576,0.191225071,0.158595569,42,4.821084682,4.500535978,72,6,2,6,868,IsConfid,ToolConfid,0
15666,23,Male,26654,Referral,Retention,9736.349301,0.065150526,0.077232222,10,6.77301533,0.674932478,21,12,8,6,4925,IsConfid,ToolConfid,0
15667,39,Female,87557,PPC,Conversion,591.2769484,0.159049942,0.187511334,47,5.153511237,7.352342193,17,5,8,0,1364,IsConfid,ToolConfid,0
15668,18,Male,132259,Social Media,Conversion,3053.11261,0.039892847,0.079969577,6,5.828880918,9.091941346,36,7,0,1,4414,IsConfid,ToolConfid,0
15669,21,Female,105544,Social Media,Conversion,9424.435722,0.250041429,0.017594953,0,2.836158029,9.279112975,32,4,5,9,2581,IsConfid,ToolConfid,1
15670,63,Female,108264,Referral,Retention,9836.612214,0.23618806,0.13118224,22,1.603261445,13.08566808,47,0,1,1,2458,IsConfid,ToolConfid,0
15671,66,Female,109698,Email,Conversion,8266.525916,0.122081294,0.078903047,31,3.316495477,7.277589074,47,19,4,9,2422,IsConfid,ToolConfid,0
15672,69,Male,47446,Social Media,Consideration,852.3826158,0.274072066,0.039207729,14,3.854408581,10.94642349,1,1,1,3,3218,IsConfid,ToolConfid,1
15673,67,Male,115515,SEO,Consideration,5657.414781,0.063853187,0.187585032,17,4.742324922,2.344349739,25,5,5,1,4874,IsConfid,ToolConfid,1
15674,60,Male,68484,PPC,Conversion,4061.217627,0.246041645,0.131075512,27,3.663551531,11.57798359,16,8,8,4,4108,IsConfid,ToolConfid,1
15675,46,Male,64078,PPC,Consideration,8083.88042,0.168298076,0.188700641,13,1.32229871,6.954730419,3,8,6,7,2886,IsConfid,ToolConfid,1
15676,38,Female,134824,PPC,Conversion,644.7399322,0.10557822,0.12076595,12,1.851471686,10.56838648,8,5,0,1,3802,IsConfid,ToolConfid,1
15677,43,Male,24225,Referral,Retention,2051.574641,0.034464671,0.022134095,33,7.064365235,12.60971208,9,8,5,7,3095,IsConfid,ToolConfid,1
15678,31,Male,144098,PPC,Consideration,4943.031156,0.059680227,0.015688698,19,1.568380078,4.182758965,68,4,1,3,2989,IsConfid,ToolConfid,1
15679,26,Female,94745,PPC,Conversion,1660.711863,0.260230156,0.181106673,23,1.415922415,10.16576058,37,15,1,6,2456,IsConfid,ToolConfid,1
15680,64,Female,130196,SEO,Awareness,6957.879913,0.185996962,0.017358308,27,8.306076141,2.287102465,48,2,2,5,2774,IsConfid,ToolConfid,1
15681,29,Male,101259,Email,Retention,8225.595489,0.078757712,0.126883402,10,1.371191236,2.118758399,39,11,7,3,2994,IsConfid,ToolConfid,1
15682,59,Male,65487,Referral,Awareness,7074.746947,0.153797335,0.066615403,27,1.618600262,4.612059134,48,11,6,5,830,IsConfid,ToolConfid,1
15683,68,Male,88676,Referral,Conversion,4458.808765,0.041272634,0.140655046,21,5.94561401,2.398474644,85,18,3,2,1956,IsConfid,ToolConfid,1
15684,68,Female,31721,PPC,Consideration,8796.037896,0.038664323,0.064097261,29,4.985599797,7.067381812,18,8,2,9,4245,IsConfid,ToolConfid,1
15685,23,Female,22587,SEO,Conversion,1463.092704,0.273251749,0.017072212,37,9.680066998,13.08016986,36,18,0,3,4629,IsConfid,ToolConfid,1
15686,37,Female,128878,Social Media,Consideration,2677.351981,0.142778324,0.14885931,16,9.431619895,1.578207153,96,18,9,3,258,IsConfid,ToolConfid,1
15687,41,Female,59437,PPC,Conversion,4946.442884,0.114854475,0.0690715,21,6.941967973,5.768905131,48,16,3,8,3288,IsConfid,ToolConfid,1
15688,44,Female,38989,PPC,Conversion,707.2521289,0.28523083,0.114651796,0,1.64680685,3.513023488,5,0,7,0,2540,IsConfid,ToolConfid,1
15689,55,Male,52726,Referral,Consideration,1047.289238,0.125710197,0.157034506,19,5.528710753,7.151981765,63,1,0,7,3153,IsConfid,ToolConfid,1
15690,25,Female,90540,Referral,Consideration,4034.68938,0.107510217,0.143536427,4,1.405601036,9.697014685,22,17,1,8,4015,IsConfid,ToolConfid,0
15691,18,Female,145967,PPC,Conversion,9444.474338,0.08916599,0.07622851,32,9.171434109,12.86775099,77,1,9,7,1842,IsConfid,ToolConfid,1
15692,66,Female,99837,Referral,Awareness,9093.295563,0.173868218,0.152087065,44,6.939847149,0.841188563,30,5,1,4,2726,IsConfid,ToolConfid,0
15693,66,Female,118215,SEO,Retention,4713.151097,0.171939072,0.185879391,0,6.165066876,8.738597106,52,19,8,7,4193,IsConfid,ToolConfid,0
15694,41,Female,113639,Social Media,Awareness,1507.369591,0.014696311,0.125895173,43,4.851134684,10.50325646,32,18,0,4,766,IsConfid,ToolConfid,1
15695,64,Female,145437,Social Media,Awareness,1863.265794,0.199678074,0.143666152,8,5.587451781,2.455299731,16,1,5,6,3427,IsConfid,ToolConfid,1
15696,24,Male,61168,Social Media,Awareness,3837.705941,0.23860906,0.174522547,31,4.602651671,14.09519105,64,17,3,3,4567,IsConfid,ToolConfid,1
15697,36,Female,84669,PPC,Awareness,2179.734531,0.188629717,0.170291717,25,1.896526296,1.673760094,75,15,8,9,659,IsConfid,ToolConfid,0
15698,39,Male,93040,PPC,Consideration,921.4583845,0.26226756,0.076804252,44,6.948878064,5.14285368,66,12,5,5,750,IsConfid,ToolConfid,1
15699,52,Female,122114,PPC,Awareness,6770.397087,0.090160745,0.198423113,41,9.967697566,3.958365725,44,14,8,5,4320,IsConfid,ToolConfid,1
15700,47,Male,91616,SEO,Retention,5856.341514,0.065674027,0.01542754,47,2.012437745,1.483098806,99,1,1,5,3734,IsConfid,ToolConfid,1
15701,46,Female,27408,Social Media,Consideration,2983.837904,0.212210647,0.197474439,5,9.947636296,10.64979449,87,12,1,0,3736,IsConfid,ToolConfid,1
15702,39,Female,24153,Referral,Awareness,7811.588987,0.06468214,0.056739455,29,9.096511153,7.913483482,77,5,5,2,4844,IsConfid,ToolConfid,1
15703,28,Male,144887,Referral,Consideration,7781.893988,0.036420415,0.09368304,39,9.047661612,6.693311214,36,6,9,0,4103,IsConfid,ToolConfid,0
15704,37,Female,31055,Email,Awareness,4960.919505,0.03801837,0.17790086,22,8.481245161,3.391929942,91,18,1,8,773,IsConfid,ToolConfid,0
15705,46,Female,39760,Email,Awareness,1055.6723,0.232834113,0.056422479,38,9.311981343,6.921558045,26,1,3,2,1503,IsConfid,ToolConfid,1
15706,68,Female,37752,Referral,Retention,9192.847061,0.018333817,0.052708511,24,3.217820631,13.56798703,19,4,3,7,2625,IsConfid,ToolConfid,1
15707,58,Male,109729,Social Media,Consideration,6719.739183,0.093942444,0.132190665,24,4.934363184,5.650430972,78,13,4,4,4279,IsConfid,ToolConfid,1
15708,59,Female,23800,PPC,Consideration,2545.80311,0.047464059,0.1440356,12,5.318334163,7.876978467,41,14,6,6,941,IsConfid,ToolConfid,0
15709,51,Male,86573,Referral,Conversion,6143.500016,0.228923943,0.01141943,24,1.611822147,13.96577804,24,1,9,1,416,IsConfid,ToolConfid,0
15710,18,Male,50054,Referral,Awareness,4109.712809,0.156012995,0.095584405,16,9.82859575,10.52276133,69,5,0,3,1326,IsConfid,ToolConfid,1
15711,48,Male,81816,Email,Awareness,6389.961433,0.0695928,0.102930706,43,7.204982953,1.106945175,50,11,4,3,4409,IsConfid,ToolConfid,0
15712,47,Female,46866,Social Media,Retention,4791.321868,0.227619161,0.061648688,26,5.064128985,5.319337844,77,7,6,1,2167,IsConfid,ToolConfid,0
15713,65,Female,20992,Referral,Retention,4906.174287,0.227606288,0.113760846,10,9.930353411,14.65757836,38,10,2,9,3714,IsConfid,ToolConfid,0
15714,35,Male,43696,PPC,Consideration,7385.23271,0.161676568,0.039369745,5,3.449774913,13.04509529,29,4,9,8,1489,IsConfid,ToolConfid,0
